open_plus_X,kill_eod,SL,TP,rok,obchodu,uspesnost,usd
15,1,20.0,5.0,2024,125,0.808,-612.5
15,1,20.0,5.0,2025,152,0.783,-4900.0
15,1,20.0,5.0,2026,96,0.792,-2550.0
15,1,10.0,80.0,2016,8,0.5,1012.5
15,1,10.0,80.0,2017,14,0.357,-837.5
15,1,10.0,80.0,2018,80,0.325,-2925.0
15,1,10.0,80.0,2019,52,0.538,4850.0
15,1,10.0,80.0,2020,127,0.354,-2775.0
15,1,10.0,80.0,2021,114,0.509,22512.5
15,1,10.0,80.0,2022,169,0.207,-8837.5
15,1,10.0,80.0,2023,138,0.355,4825.0
15,1,10.0,80.0,2024,125,0.384,5337.5
15,1,10.0,80.0,2025,152,0.289,-6225.0
15,1,10.0,80.0,2026,96,0.271,9037.5
15,0,10.0,60.0,2016,5,0.2,875.0
15,0,10.0,60.0,2017,9,0.222,2275.0
15,0,10.0,60.0,2018,69,0.116,-7087.5
15,0,10.0,60.0,2019,42,0.238,11500.0
15,0,10.0,60.0,2020,115,0.139,-4800.0
15,0,10.0,60.0,2021,90,0.244,29750.0
15,0,10.0,60.0,2022,165,0.152,875.0
15,0,10.0,60.0,2023,116,0.19,16100.0
15,0,10.0,60.0,2024,105,0.19,14875.0
15,0,10.0,60.0,2025,144,0.118,-16000.0
15,0,10.0,60.0,2026,92,0.141,-6225.0
10,0,20.0,20.0,2016,17,0.588,2575.0
10,0,20.0,20.0,2017,30,0.567,3250.0
10,0,20.0,20.0,2018,106,0.519,2687.5
10,0,20.0,20.0,2019,89,0.584,12512.5
10,0,20.0,20.0,2020,150,0.6,26250.0
10,0,20.0,20.0,2021,140,0.579,18500.0
10,0,20.0,20.0,2022,201,0.493,-7687.5
10,0,20.0,20.0,2023,165,0.509,-1125.0
10,0,20.0,20.0,2024,157,0.516,1350.0
10,0,20.0,20.0,2025,179,0.52,4500.0
10,0,20.0,20.0,2026,110,0.473,-9875.0
15,1,12.5,60.0,2016,8,0.5,762.5
15,1,12.5,60.0,2017,14,0.357,-837.5
15,1,12.5,60.0,2018,80,0.338,-5800.0
15,1,12.5,60.0,2019,52,0.596,8912.5
15,1,12.5,60.0,2020,127,0.378,-10212.5
15,1,12.5,60.0,2021,114,0.535,22562.5
15,1,12.5,60.0,2022,169,0.266,1887.5
15,1,12.5,60.0,2023,138,0.391,6575.0
15,1,12.5,60.0,2024,125,0.432,3550.0
15,1,12.5,60.0,2025,152,0.336,-3875.0
15,1,12.5,60.0,2026,96,0.333,8750.0
10,1,25.0,10.0,2016,20,0.4,-525.0
10,1,25.0,10.0,2017,38,0.526,-100.0
10,1,25.0,10.0,2018,119,0.555,-8900.0
10,1,25.0,10.0,2019,100,0.56,3775.0
10,1,25.0,10.0,2020,153,0.699,5775.0
10,1,25.0,10.0,2021,149,0.658,-612.5
10,1,25.0,10.0,2022,201,0.637,-27437.5
10,1,25.0,10.0,2023,173,0.671,-1362.5
10,1,25.0,10.0,2024,161,0.671,-1225.0
10,1,25.0,10.0,2025,180,0.694,1212.5
10,1,25.0,10.0,2026,110,0.682,-7825.0
10,1,20.0,10.0,2016,20,0.4,-275.0
10,1,20.0,10.0,2017,38,0.526,150.0
10,1,20.0,10.0,2018,119,0.546,-7412.5
10,1,20.0,10.0,2019,100,0.56,2862.5
10,1,20.0,10.0,2020,153,0.686,8225.0
10,1,20.0,10.0,2021,149,0.644,1025.0
10,1,20.0,10.0,2022,201,0.607,-20825.0
10,1,20.0,10.0,2023,173,0.63,-9187.5
10,1,20.0,10.0,2024,161,0.652,-862.5
10,1,20.0,10.0,2025,180,0.65,-1275.0
10,1,20.0,10.0,2026,110,0.636,-6825.0
10,0,30.0,50.0,2016,9,0.444,2275.0
10,0,30.0,50.0,2017,12,0.75,17700.0
10,0,30.0,50.0,2018,69,0.319,-17287.5
10,0,30.0,50.0,2019,55,0.491,24250.0
10,0,30.0,50.0,2020,109,0.413,13775.0
10,0,30.0,50.0,2021,92,0.413,11700.0
10,0,30.0,50.0,2022,177,0.35,-21925.0
10,0,30.0,50.0,2023,112,0.402,10000.0
10,0,30.0,50.0,2024,119,0.403,10487.5
10,0,30.0,50.0,2025,149,0.403,14387.5
10,0,30.0,50.0,2026,99,0.323,-24400.0
15,1,25.0,50.0,2016,8,0.625,2787.5
15,1,25.0,50.0,2017,14,0.357,-837.5
15,1,25.0,50.0,2018,80,0.438,-6987.5
15,1,25.0,50.0,2019,52,0.615,9637.5
15,1,25.0,50.0,2020,127,0.528,6612.5
15,1,25.0,50.0,2021,114,0.579,20425.0
15,1,25.0,50.0,2022,169,0.414,-9537.5
15,1,25.0,50.0,2023,138,0.522,9350.0
15,1,25.0,50.0,2024,125,0.568,7362.5
15,1,25.0,50.0,2025,152,0.507,13062.5
15,1,25.0,50.0,2026,96,0.438,-5925.0
10,1,12.5,20.0,2016,20,0.4,1412.5
10,1,12.5,20.0,2017,38,0.526,0.0
10,1,12.5,20.0,2018,119,0.462,-575.0
10,1,12.5,20.0,2019,100,0.53,10925.0
10,1,12.5,20.0,2020,153,0.471,5275.0
10,1,12.5,20.0,2021,149,0.544,23150.0
10,1,12.5,20.0,2022,201,0.393,-3487.5
10,1,12.5,20.0,2023,173,0.399,-8525.0
10,1,12.5,20.0,2024,161,0.441,2937.5
10,1,12.5,20.0,2025,180,0.456,11775.0
10,1,12.5,20.0,2026,110,0.382,-4350.0
10,0,40.0,15.0,2016,15,0.733,-125.0
10,0,40.0,15.0,2017,28,0.786,3800.0
10,0,40.0,15.0,2018,93,0.699,-9575.0
10,0,40.0,15.0,2019,82,0.829,20950.0
10,0,40.0,15.0,2020,143,0.776,15675.0
10,0,40.0,15.0,2021,134,0.784,17400.0
10,0,40.0,15.0,2022,200,0.705,-17250.0
10,0,40.0,15.0,2023,154,0.747,4400.0
10,0,40.0,15.0,2024,149,0.758,9575.0
10,0,40.0,15.0,2025,170,0.776,20487.5
10,0,40.0,15.0,2026,110,0.755,5500.0
10,1,5.0,7.5,2016,20,0.3,-1275.0
10,1,5.0,7.5,2017,38,0.474,362.5
10,1,5.0,7.5,2018,119,0.353,-7512.5
10,1,5.0,7.5,2019,100,0.45,-262.5
10,1,5.0,7.5,2020,153,0.418,-2537.5
10,1,5.0,7.5,2021,149,0.463,2087.5
10,1,5.0,7.5,2022,201,0.413,-3400.0
10,1,5.0,7.5,2023,173,0.399,-4450.0
10,1,5.0,7.5,2024,161,0.453,1350.0
10,1,5.0,7.5,2025,180,0.478,4250.0
10,1,5.0,7.5,2026,110,0.391,-3375.0
10,1,7.5,80.0,2016,20,0.35,1700.0
10,1,7.5,80.0,2017,38,0.5,225.0
10,1,7.5,80.0,2018,119,0.303,-2650.0
10,1,7.5,80.0,2019,100,0.44,5462.5
10,1,7.5,80.0,2020,153,0.268,-10362.5
10,1,7.5,80.0,2021,149,0.456,25575.0
10,1,7.5,80.0,2022,201,0.174,2337.5
10,1,7.5,80.0,2023,173,0.243,-3487.5
10,1,7.5,80.0,2024,161,0.286,2737.5
10,1,7.5,80.0,2025,180,0.239,4875.0
10,1,7.5,80.0,2026,110,0.236,9150.0
10,0,10.0,60.0,2016,11,0.182,1225.0
10,0,10.0,60.0,2017,21,0.286,9975.0
10,0,10.0,60.0,2018,88,0.159,4125.0
10,0,10.0,60.0,2019,65,0.231,17412.5
10,0,10.0,60.0,2020,131,0.16,4637.5
10,0,10.0,60.0,2021,117,0.222,29575.0
10,0,10.0,60.0,2022,193,0.171,14175.0
10,0,10.0,60.0,2023,145,0.145,-2450.0
10,0,10.0,60.0,2024,136,0.154,2100.0
10,0,10.0,60.0,2025,165,0.158,3787.5
10,0,10.0,60.0,2026,106,0.151,350.0
10,1,5.0,25.0,2016,20,0.3,162.5
10,1,5.0,25.0,2017,38,0.447,-425.0
10,1,5.0,25.0,2018,119,0.261,-4775.0
10,1,5.0,25.0,2019,100,0.37,2225.0
10,1,5.0,25.0,2020,153,0.235,-2662.5
10,1,5.0,25.0,2021,149,0.342,18362.5
10,1,5.0,25.0,2022,201,0.184,-712.5
10,1,5.0,25.0,2023,173,0.22,1237.5
10,1,5.0,25.0,2024,161,0.236,4212.5
10,1,5.0,25.0,2025,180,0.244,9312.5
10,1,5.0,25.0,2026,110,0.2,2075.0
15,0,15.0,7.5,2016,8,0.875,1675.0
15,0,15.0,7.5,2017,14,0.714,400.0
15,0,15.0,7.5,2018,80,0.625,-5750.0
15,0,15.0,7.5,2019,52,0.827,7275.0
15,0,15.0,7.5,2020,127,0.724,5075.0
15,0,15.0,7.5,2021,114,0.746,7275.0
15,0,15.0,7.5,2022,169,0.657,-6100.0
15,0,15.0,7.5,2023,138,0.645,-6825.0
15,0,15.0,7.5,2024,125,0.704,2125.0
15,0,15.0,7.5,2025,152,0.697,3262.5
15,0,15.0,7.5,2026,96,0.688,-150.0
10,1,15.0,25.0,2016,20,0.4,1562.5
10,1,15.0,25.0,2017,38,0.526,-200.0
10,1,15.0,25.0,2018,119,0.462,-475.0
10,1,15.0,25.0,2019,100,0.53,8937.5
10,1,15.0,25.0,2020,153,0.49,7050.0
10,1,15.0,25.0,2021,149,0.544,21262.5
10,1,15.0,25.0,2022,201,0.398,662.5
10,1,15.0,25.0,2023,173,0.405,-10537.5
10,1,15.0,25.0,2024,161,0.453,2225.0
10,1,15.0,25.0,2025,180,0.444,10625.0
10,1,15.0,25.0,2026,110,0.409,25.0
15,0,20.0,80.0,2016,4,0.5,5900.0
15,0,20.0,80.0,2017,6,0.5,8850.0
15,0,20.0,80.0,2018,53,0.189,-4325.0
15,0,20.0,80.0,2019,36,0.278,12550.0
15,0,20.0,80.0,2020,97,0.196,-4575.0
15,0,20.0,80.0,2021,72,0.264,21200.0
15,0,20.0,80.0,2022,143,0.196,-6575.0
15,0,20.0,80.0,2023,91,0.264,26725.0
15,0,20.0,80.0,2024,81,0.284,31975.0
15,0,20.0,80.0,2025,119,0.252,28025.0
15,0,20.0,80.0,2026,81,0.16,-22025.0
10,0,15.0,50.0,2016,10,0.3,2000.0
10,0,15.0,50.0,2017,18,0.5,15300.0
10,0,15.0,50.0,2018,85,0.247,2375.0
10,0,15.0,50.0,2019,66,0.364,25887.5
10,0,15.0,50.0,2020,129,0.209,-12225.0
10,0,15.0,50.0,2021,106,0.302,21850.0
10,0,15.0,50.0,2022,191,0.246,4562.5
10,0,15.0,50.0,2023,139,0.252,6700.0
10,0,15.0,50.0,2024,136,0.265,11600.0
10,0,15.0,50.0,2025,164,0.238,-437.5
10,0,15.0,50.0,2026,107,0.196,-14675.0
15,1,20.0,80.0,2016,8,0.625,2787.5
15,1,20.0,80.0,2017,14,0.357,-837.5
15,1,20.0,80.0,2018,80,0.425,-2987.5
15,1,20.0,80.0,2019,52,0.596,7712.5
15,1,20.0,80.0,2020,127,0.465,-2487.5
15,1,20.0,80.0,2021,114,0.561,17550.0
15,1,20.0,80.0,2022,169,0.379,5050.0
15,1,20.0,80.0,2023,138,0.478,-2812.5
15,1,20.0,80.0,2024,125,0.528,7687.5
15,1,20.0,80.0,2025,152,0.461,8575.0
15,1,20.0,80.0,2026,96,0.438,9437.5
10,1,20.0,7.5,2016,20,0.4,-900.0
10,1,20.0,7.5,2017,38,0.553,625.0
10,1,20.0,7.5,2018,119,0.58,-9337.5
10,1,20.0,7.5,2019,100,0.59,-737.5
10,1,20.0,7.5,2020,153,0.739,3362.5
10,1,20.0,7.5,2021,149,0.698,-1375.0
10,1,20.0,7.5,2022,201,0.662,-22162.5
10,1,20.0,7.5,2023,173,0.682,-10562.5
10,1,20.0,7.5,2024,161,0.708,-3050.0
10,1,20.0,7.5,2025,180,0.728,2462.5
10,1,20.0,7.5,2026,110,0.718,-3200.0
10,1,15.0,20.0,2016,20,0.4,1162.5
10,1,15.0,20.0,2017,38,0.526,-200.0
10,1,15.0,20.0,2018,119,0.471,-2050.0
10,1,15.0,20.0,2019,100,0.54,11862.5
10,1,15.0,20.0,2020,153,0.51,7087.5
10,1,15.0,20.0,2021,149,0.564,20475.0
10,1,15.0,20.0,2022,201,0.433,-3962.5
10,1,15.0,20.0,2023,173,0.422,-13787.5
10,1,15.0,20.0,2024,161,0.478,2225.0
10,1,15.0,20.0,2025,180,0.5,14125.0
10,1,15.0,20.0,2026,110,0.427,-4587.5
15,1,5.0,30.0,2016,8,0.375,1062.5
15,1,5.0,30.0,2017,14,0.357,-1037.5
15,1,5.0,30.0,2018,80,0.238,-1987.5
15,1,5.0,30.0,2019,52,0.442,3825.0
15,1,5.0,30.0,2020,127,0.268,850.0
15,1,5.0,30.0,2021,114,0.333,13587.5
15,1,5.0,30.0,2022,169,0.189,5362.5
15,1,5.0,30.0,2023,138,0.232,1162.5
15,1,5.0,30.0,2024,125,0.264,2687.5
15,1,5.0,30.0,2025,152,0.217,2225.0
15,1,5.0,30.0,2026,96,0.219,6437.5
10,0,25.0,50.0,2016,10,0.4,2250.0
10,0,25.0,50.0,2017,13,0.692,17175.0
10,0,25.0,50.0,2018,74,0.284,-15600.0
10,0,25.0,50.0,2019,58,0.466,27337.5
10,0,25.0,50.0,2020,112,0.375,14700.0
10,0,25.0,50.0,2021,97,0.381,15075.0
10,0,25.0,50.0,2022,184,0.315,-17100.0
10,0,25.0,50.0,2023,117,0.385,20250.0
10,0,25.0,50.0,2024,125,0.368,12837.5
10,0,25.0,50.0,2025,156,0.365,16387.5
10,0,25.0,50.0,2026,103,0.252,-35750.0
15,1,25.0,60.0,2016,8,0.625,2787.5
15,1,25.0,60.0,2017,14,0.357,-837.5
15,1,25.0,60.0,2018,80,0.438,-5987.5
15,1,25.0,60.0,2019,52,0.615,9637.5
15,1,25.0,60.0,2020,127,0.52,3337.5
15,1,25.0,60.0,2021,114,0.579,19025.0
15,1,25.0,60.0,2022,169,0.414,-4537.5
15,1,25.0,60.0,2023,138,0.522,11225.0
15,1,25.0,60.0,2024,125,0.56,3487.5
15,1,25.0,60.0,2025,152,0.507,15675.0
15,1,25.0,60.0,2026,96,0.438,-4612.5
10,1,30.0,30.0,2016,20,0.4,2025.0
10,1,30.0,30.0,2017,38,0.526,-600.0
10,1,30.0,30.0,2018,119,0.462,-11325.0
10,1,30.0,30.0,2019,100,0.53,7862.5
10,1,30.0,30.0,2020,153,0.569,8112.5
10,1,30.0,30.0,2021,149,0.577,10012.5
10,1,30.0,30.0,2022,201,0.448,-37637.5
10,1,30.0,30.0,2023,173,0.52,2912.5
10,1,30.0,30.0,2024,161,0.559,9650.0
10,1,30.0,30.0,2025,180,0.522,9825.0
10,1,30.0,30.0,2026,110,0.482,-9800.0
15,1,15.0,20.0,2016,8,0.625,2350.0
15,1,15.0,20.0,2017,14,0.357,-837.5
15,1,15.0,20.0,2018,80,0.412,-5937.5
15,1,15.0,20.0,2019,52,0.596,7625.0
15,1,15.0,20.0,2020,127,0.48,-1412.5
15,1,15.0,20.0,2021,114,0.561,20525.0
15,1,15.0,20.0,2022,169,0.456,1837.5
15,1,15.0,20.0,2023,138,0.464,-4575.0
15,1,15.0,20.0,2024,125,0.504,-1212.5
15,1,15.0,20.0,2025,152,0.487,5625.0
15,1,15.0,20.0,2026,96,0.479,5662.5
15,1,5.0,7.5,2016,8,0.375,-87.5
15,1,5.0,7.5,2017,14,0.429,-400.0
15,1,5.0,7.5,2018,80,0.35,-3362.5
15,1,5.0,7.5,2019,52,0.558,3550.0
15,1,5.0,7.5,2020,127,0.465,1387.5
15,1,5.0,7.5,2021,114,0.474,2950.0
15,1,5.0,7.5,2022,169,0.42,-2100.0
15,1,5.0,7.5,2023,138,0.384,-5012.5
15,1,5.0,7.5,2024,125,0.472,2200.0
15,1,5.0,7.5,2025,152,0.461,1962.5
15,1,5.0,7.5,2026,96,0.406,-1925.0
15,0,10.0,10.0,2016,8,0.625,800.0
15,0,10.0,10.0,2017,14,0.643,1650.0
15,0,10.0,10.0,2018,80,0.488,-3000.0
15,0,10.0,10.0,2019,52,0.615,3650.0
15,0,10.0,10.0,2020,127,0.575,5900.0
15,0,10.0,10.0,2021,114,0.667,16150.0
15,0,10.0,10.0,2022,169,0.473,-8725.0
15,0,10.0,10.0,2023,138,0.486,-5450.0
15,0,10.0,10.0,2024,125,0.552,3375.0
15,0,10.0,10.0,2025,152,0.559,5200.0
15,0,10.0,10.0,2026,96,0.521,-400.0
15,0,40.0,40.0,2016,6,0.667,3850.0
15,0,40.0,40.0,2017,7,0.714,5825.0
15,0,40.0,40.0,2018,53,0.434,-15237.5
15,0,40.0,40.0,2019,38,0.579,11050.0
15,0,40.0,40.0,2020,108,0.537,13300.0
15,0,40.0,40.0,2021,83,0.554,15925.0
15,0,40.0,40.0,2022,154,0.513,4400.0
15,0,40.0,40.0,2023,99,0.535,12437.5
15,0,40.0,40.0,2024,99,0.525,7525.0
15,0,40.0,40.0,2025,134,0.53,13437.5
15,0,40.0,40.0,2026,87,0.46,-19300.0
15,0,15.0,5.0,2016,8,0.875,800.0
15,0,15.0,5.0,2017,14,0.786,150.0
15,0,15.0,5.0,2018,80,0.7,-6000.0
15,0,15.0,5.0,2019,52,0.846,2900.0
15,0,15.0,5.0,2020,127,0.787,1587.5
15,0,15.0,5.0,2021,114,0.816,4650.0
15,0,15.0,5.0,2022,169,0.74,-5975.0
15,0,15.0,5.0,2023,138,0.732,-5950.0
15,0,15.0,5.0,2024,125,0.784,1125.0
15,0,15.0,5.0,2025,152,0.75,-1862.5
15,0,15.0,5.0,2026,96,0.74,-3400.0
15,1,25.0,80.0,2016,8,0.625,2787.5
15,1,25.0,80.0,2017,14,0.357,-837.5
15,1,25.0,80.0,2018,80,0.438,-5450.0
15,1,25.0,80.0,2019,52,0.615,9637.5
15,1,25.0,80.0,2020,127,0.512,3050.0
15,1,25.0,80.0,2021,114,0.579,18037.5
15,1,25.0,80.0,2022,169,0.408,-6725.0
15,1,25.0,80.0,2023,138,0.522,8275.0
15,1,25.0,80.0,2024,125,0.56,5487.5
15,1,25.0,80.0,2025,152,0.507,16175.0
15,1,25.0,80.0,2026,96,0.438,-225.0
15,1,30.0,30.0,2016,8,0.625,3087.5
15,1,30.0,30.0,2017,14,0.357,-837.5
15,1,30.0,30.0,2018,80,0.438,-13562.5
15,1,30.0,30.0,2019,52,0.615,9587.5
15,1,30.0,30.0,2020,127,0.559,2962.5
15,1,30.0,30.0,2021,114,0.588,17387.5
15,1,30.0,30.0,2022,169,0.491,-16150.0
15,1,30.0,30.0,2023,138,0.558,9475.0
15,1,30.0,30.0,2024,125,0.616,14700.0
15,1,30.0,30.0,2025,152,0.572,11437.5
15,1,30.0,30.0,2026,96,0.51,-1775.0
15,1,10.0,50.0,2016,8,0.5,1012.5
15,1,10.0,50.0,2017,14,0.357,-837.5
15,1,10.0,50.0,2018,80,0.325,-4462.5
15,1,10.0,50.0,2019,52,0.538,4850.0
15,1,10.0,50.0,2020,127,0.362,75.0
15,1,10.0,50.0,2021,114,0.509,24937.5
15,1,10.0,50.0,2022,169,0.213,-10025.0
15,1,10.0,50.0,2023,138,0.355,7400.0
15,1,10.0,50.0,2024,125,0.384,5062.5
15,1,10.0,50.0,2025,152,0.296,-4537.5
15,1,10.0,50.0,2026,96,0.271,3337.5
10,1,40.0,80.0,2016,20,0.4,2000.0
10,1,40.0,80.0,2017,38,0.526,-600.0
10,1,40.0,80.0,2018,119,0.471,-7712.5
10,1,40.0,80.0,2019,100,0.53,7537.5
10,1,40.0,80.0,2020,153,0.549,537.5
10,1,40.0,80.0,2021,149,0.591,10537.5
10,1,40.0,80.0,2022,201,0.453,-21262.5
10,1,40.0,80.0,2023,173,0.532,7587.5
10,1,40.0,80.0,2024,161,0.553,9325.0
10,1,40.0,80.0,2025,180,0.517,14975.0
10,1,40.0,80.0,2026,110,0.464,-12100.0
10,0,15.0,15.0,2016,18,0.556,1050.0
10,0,15.0,15.0,2017,35,0.571,2875.0
10,0,15.0,15.0,2018,112,0.571,9200.0
10,0,15.0,15.0,2019,97,0.629,15912.5
10,0,15.0,15.0,2020,152,0.572,12887.5
10,0,15.0,15.0,2021,146,0.568,11350.0
10,0,15.0,15.0,2022,201,0.493,-7437.5
10,0,15.0,15.0,2023,172,0.448,-17800.0
10,0,15.0,15.0,2024,159,0.535,4275.0
10,0,15.0,15.0,2025,179,0.553,9200.0
10,0,15.0,15.0,2026,110,0.518,250.0
10,1,7.5,15.0,2016,20,0.35,175.0
10,1,7.5,15.0,2017,38,0.5,387.5
10,1,7.5,15.0,2018,119,0.345,-7437.5
10,1,7.5,15.0,2019,100,0.45,3762.5
10,1,7.5,15.0,2020,153,0.399,3075.0
10,1,7.5,15.0,2021,149,0.49,16937.5
10,1,7.5,15.0,2022,201,0.333,-4650.0
10,1,7.5,15.0,2023,173,0.318,-9450.0
10,1,7.5,15.0,2024,161,0.379,2450.0
10,1,7.5,15.0,2025,180,0.406,9075.0
10,1,7.5,15.0,2026,110,0.382,2175.0
15,0,20.0,50.0,2016,5,0.4,1875.0
15,0,20.0,50.0,2017,9,0.667,11775.0
15,0,20.0,50.0,2018,57,0.316,4575.0
15,0,20.0,50.0,2019,42,0.405,15900.0
15,0,20.0,50.0,2020,110,0.3,2750.0
15,0,20.0,50.0,2021,88,0.364,21800.0
15,0,20.0,50.0,2022,159,0.302,5025.0
15,0,20.0,50.0,2023,106,0.311,7262.5
15,0,20.0,50.0,2024,105,0.314,7875.0
15,0,20.0,50.0,2025,141,0.319,12600.0
15,0,20.0,50.0,2026,90,0.244,-17637.5
10,0,15.0,5.0,2016,20,0.75,-500.0
10,0,15.0,5.0,2017,38,0.789,550.0
10,0,15.0,5.0,2018,119,0.79,1775.0
10,0,15.0,5.0,2019,100,0.74,-3375.0
10,0,15.0,5.0,2020,153,0.752,-3575.0
10,0,15.0,5.0,2021,149,0.785,1525.0
10,0,15.0,5.0,2022,201,0.706,-13937.5
10,0,15.0,5.0,2023,172,0.68,-16300.0
10,0,15.0,5.0,2024,161,0.77,-775.0
10,0,15.0,5.0,2025,180,0.778,500.0
10,0,15.0,5.0,2026,110,0.736,-4250.0
15,0,5.0,7.5,2016,8,0.375,-325.0
15,0,5.0,7.5,2017,14,0.429,-100.0
15,0,5.0,7.5,2018,80,0.388,-2625.0
15,0,5.0,7.5,2019,52,0.538,3200.0
15,0,5.0,7.5,2020,127,0.472,2575.0
15,0,5.0,7.5,2021,114,0.482,3025.0
15,0,5.0,7.5,2022,169,0.42,-2100.0
15,0,5.0,7.5,2023,138,0.384,-4825.0
15,0,5.0,7.5,2024,125,0.464,1875.0
15,0,5.0,7.5,2025,152,0.461,1950.0
15,0,5.0,7.5,2026,96,0.406,-2025.0
15,0,5.0,50.0,2016,8,0.125,550.0
15,0,5.0,50.0,2017,11,0.091,-275.0
15,0,5.0,50.0,2018,74,0.108,1650.0
15,0,5.0,50.0,2019,49,0.184,10625.0
15,0,5.0,50.0,2020,125,0.096,-1375.0
15,0,5.0,50.0,2021,105,0.152,15125.0
15,0,5.0,50.0,2022,167,0.114,6325.0
15,0,5.0,50.0,2023,129,0.14,14437.5
15,0,5.0,50.0,2024,114,0.114,4400.0
15,0,5.0,50.0,2025,149,0.114,6375.0
15,0,5.0,50.0,2026,96,0.094,-3125.0
15,1,20.0,10.0,2016,8,0.625,1312.5
15,1,20.0,10.0,2017,14,0.357,-700.0
15,1,20.0,10.0,2018,80,0.55,-4950.0
15,1,20.0,10.0,2019,52,0.673,7012.5
15,1,20.0,10.0,2020,127,0.693,8612.5
15,1,20.0,10.0,2021,114,0.675,11537.5
15,1,20.0,10.0,2022,169,0.627,-14350.0
15,1,20.0,10.0,2023,138,0.609,-7525.0
15,1,20.0,10.0,2024,125,0.688,4562.5
15,1,20.0,10.0,2025,152,0.73,13500.0
15,1,20.0,10.0,2026,96,0.708,4925.0
10,0,40.0,25.0,2016,10,0.7,2500.0
10,0,40.0,25.0,2017,21,0.762,9475.0
10,0,40.0,25.0,2018,78,0.603,-4112.5
10,0,40.0,25.0,2019,65,0.677,11425.0
10,0,40.0,25.0,2020,132,0.682,25200.0
10,0,40.0,25.0,2021,123,0.659,14175.0
10,0,40.0,25.0,2022,193,0.611,-7000.0
10,0,40.0,25.0,2023,135,0.644,9375.0
10,0,40.0,25.0,2024,136,0.662,17150.0
10,0,40.0,25.0,2025,164,0.659,20700.0
10,0,40.0,25.0,2026,107,0.598,-10637.5
15,0,7.5,10.0,2016,8,0.5,300.0
15,0,7.5,10.0,2017,14,0.429,-350.0
15,0,7.5,10.0,2018,80,0.412,-3125.0
15,0,7.5,10.0,2019,52,0.538,2525.0
15,0,7.5,10.0,2020,127,0.528,7825.0
15,0,7.5,10.0,2021,114,0.579,12150.0
15,0,7.5,10.0,2022,169,0.402,-8100.0
15,0,7.5,10.0,2023,138,0.413,-5325.0
15,0,7.5,10.0,2024,125,0.472,1625.0
15,0,7.5,10.0,2025,152,0.513,7450.0
15,0,7.5,10.0,2026,96,0.427,-2525.0
15,1,12.5,30.0,2016,8,0.5,762.5
15,1,12.5,30.0,2017,14,0.357,-837.5
15,1,12.5,30.0,2018,80,0.338,-9100.0
15,1,12.5,30.0,2019,52,0.596,9362.5
15,1,12.5,30.0,2020,127,0.417,-4337.5
15,1,12.5,30.0,2021,114,0.535,25150.0
15,1,12.5,30.0,2022,169,0.314,-5200.0
15,1,12.5,30.0,2023,138,0.413,6287.5
15,1,12.5,30.0,2024,125,0.456,5350.0
15,1,12.5,30.0,2025,152,0.368,-4062.5
15,1,12.5,30.0,2026,96,0.396,11925.0
10,0,10.0,30.0,2016,16,0.375,3600.0
10,0,10.0,30.0,2017,31,0.355,5725.0
10,0,10.0,30.0,2018,108,0.269,1300.0
10,0,10.0,30.0,2019,86,0.36,15887.5
10,0,10.0,30.0,2020,146,0.301,11262.5
10,0,10.0,30.0,2021,140,0.386,34700.0
10,0,10.0,30.0,2022,201,0.274,4475.0
10,0,10.0,30.0,2023,167,0.246,-5675.0
10,0,10.0,30.0,2024,157,0.287,7575.0
10,0,10.0,30.0,2025,180,0.261,-250.0
10,0,10.0,30.0,2026,110,0.255,-1750.0
15,1,15.0,10.0,2016,8,0.625,1312.5
15,1,15.0,10.0,2017,14,0.357,-700.0
15,1,15.0,10.0,2018,80,0.5,-6462.5
15,1,15.0,10.0,2019,52,0.673,7837.5
15,1,15.0,10.0,2020,127,0.63,3037.5
15,1,15.0,10.0,2021,114,0.658,12112.5
15,1,15.0,10.0,2022,169,0.562,-12137.5
15,1,15.0,10.0,2023,138,0.558,-7975.0
15,1,15.0,10.0,2024,125,0.648,5125.0
15,1,15.0,10.0,2025,152,0.651,7050.0
15,1,15.0,10.0,2026,96,0.635,2987.5
15,1,5.0,15.0,2016,8,0.375,675.0
15,1,5.0,15.0,2017,14,0.357,-1037.5
15,1,5.0,15.0,2018,80,0.275,-2612.5
15,1,5.0,15.0,2019,52,0.5,6912.5
15,1,5.0,15.0,2020,127,0.339,4025.0
15,1,5.0,15.0,2021,114,0.377,9050.0
15,1,5.0,15.0,2022,169,0.266,-2175.0
15,1,5.0,15.0,2023,138,0.283,-2825.0
15,1,5.0,15.0,2024,125,0.296,-637.5
15,1,5.0,15.0,2025,152,0.329,6600.0
15,1,5.0,15.0,2026,96,0.25,-2775.0
10,0,40.0,30.0,2016,9,0.778,6275.0
10,0,40.0,30.0,2017,18,0.833,16050.0
10,0,40.0,30.0,2018,72,0.542,-8462.5
10,0,40.0,30.0,2019,60,0.65,15087.5
10,0,40.0,30.0,2020,129,0.62,18775.0
10,0,40.0,30.0,2021,113,0.628,19675.0
10,0,40.0,30.0,2022,190,0.558,-13750.0
10,0,40.0,30.0,2023,124,0.573,-2600.0
10,0,40.0,30.0,2024,133,0.617,17675.0
10,0,40.0,30.0,2025,154,0.578,1900.0
10,0,40.0,30.0,2026,104,0.529,-19512.5
15,0,7.5,25.0,2016,7,0.429,2075.0
